       0         1  0.017812
       0         2  0.256008
       0         3  0.006384
       0         4  0.956445
       0         5  1.002580
       0         6  -0.401980
       0         7  0.612681
       0         8  0.741578
       0         9  -0.037281
       0        10  0.215063
       0        11  0.538334
       0        12  2.183566
       0        13  -0.400575
       0        14  0.966823
       0        15  -0.957487
       0        16  1.575443
       0        17  0.719944
       0        18  -0.566576
       0        19  -0.820571
       0        20  -0.167029
       0        21  -0.002953
       0        22  -1.219306
       0        23  -0.405753
       0        24  -0.586286
       0        25  -0.537278
       0        26  0.006903
       0        27  0.059076
       0        28  0.899357
       0        29  -0.161397
       0        30  -0.977837
       0        31  -0.310255
       0        32  1.134399
       0        33  0.330051
       0        34  0.649739
       0        35  2.132562
       0        36  -0.352057
       0        37  0.510832
       0        38  -1.140031
       0        39  2.705662
       0        40  -0.811447
       0        41  -0.973392
       0        42  -0.038289
       0        43  0.821178
       0        44  -0.920891
       0        45  -0.985282
       0        46  0.595388
       0        47  -0.284636
       0        48  -0.111497
       0        49  1.374685
       0        50  1.560962
       0        51  -0.862937
       0        52  -0.721667
       0        53  2.277466
       0        54  -0.916671
       0        55  -0.431657
       0        56  -0.097221
       0        57  0.756379
       0        58  2.010851
       0        59  0.003609
       0        60  -0.746037
       0        61  0.063108
       0        62  0.806441
       0        63  1.698604
       0        64  -0.060669
       0        65  0.650594
       0        66  1.750542
       0        67  -0.161068
       0        68  1.048084
       0        69  -0.264966
       0        70  1.230498
       0        71  0.137935
       0        72  -0.313830
       0        73  1.111957
       0        74  -0.601998
       0        75  -0.463153
       0        76  -0.053370
       0        77  -0.757637
       0        78  -0.569936
       0        79  -0.087151
       0        80  -0.805635
       0        81  -0.739257
       0        82  -1.583116
       0        83  -0.826528
       0        84  1.830128
       0        85  0.107583
       0        86  1.058333
       0        87  -0.380438
       0        88  -1.206969
       0        89  0.405113
       0        90  -0.852550
       0        91  0.993450
       0        92  -0.468811
       0        93  0.592681
       0        94  0.016390
       0        95  -0.073832
       0        96  0.061454
       0        97  -0.098988
       0        98  0.559416
       0        99  -1.591713
       0       100  -0.924840
       1         1  -0.692196
       1         2  -0.308285
       1         3  0.064635
       1         4  0.633412
       1         5  -0.248898
       1         6  0.769958
